Acanthocephala;Palaeacanthocephala;Echinorhynchida;Arhythmacanthidae;Acanthocephaloides distinctus
Acanthocephala;Palaeacanthocephala;Echinorhynchida;Arhythmacanthidae;Acanthocephaloides geneticus
Acanthocephala;Palaeacanthocephala;Echinorhynchida;Paracanthocephalidae;Acanthocephalus anguillae
Acanthocephala;Palaeacanthocephala;Echinorhynchida;Paracanthocephalidae;Acanthocephalus clavula
Acanthocephala;Palaeacanthocephala;Echinorhynchida;Paracanthocephalidae;Acanthocephalus lucii
Acanthocephala;Palaeacanthocephala;Polymorphida;Polymorphidae;Andracantha phalacrocoracis
Acanthocephala;Palaeacanthocephala;Polymorphida;Polymorphidae;Andracantha tunitae
Acanthocephala;Palaeacanthocephala;Polymorphida;Polymorphidae;Arhythmorhynchus longicollis
Acanthocephala;Palaeacanthocephala;Echinorhynchida;Echinorhynchidae;Echinorhynchus armoricanus
Acanthocephala;Palaeacanthocephala;Echinorhynchida;Echinorhynchidae;Echinorhynchus bothniensis
Acanthocephala;Palaeacanthocephala;Echinorhynchida;Echinorhynchidae;Echinorhynchus brayi
Acanthocephala;Palaeacanthocephala;Echinorhynchida;Echinorhynchidae;Echinorhynchus calloti
Acanthocephala;Palaeacanthocephala;Echinorhynchida;Echinorhynchidae;Echinorhynchus cinctulus
Acanthocephala;Palaeacanthocephala;Echinorhynchida;Echinorhynchidae;Echinorhynchus gadi
Acanthocephala;Palaeacanthocephala;Echinorhynchida;Echinorhynchidae;Echinorhynchus trachyrinci
Acanthocephala;Palaeacanthocephala;Echinorhynchida;Heteracanthocephalidae;Aspersentis johni
Acanthocephala;Palaeacanthocephala;Polymorphida;Polymorphidae;Bolbosoma capitatum
Acanthocephala;Palaeacanthocephala;Polymorphida;Polymorphidae;Bolbosoma vasculosum
Acanthocephala;Palaeacanthocephala;Echinorhynchida;Arhythmacanthidae;Breizacanthus chabaudi
Acanthocephala;Palaeacanthocephala;Echinorhynchida;Arhythmacanthidae;Breizacanthus golvani
Acanthocephala;Palaeacanthocephala;Echinorhynchida;Arhythmacanthidae;Breizacanthus irenae
Acanthocephala;Palaeacanthocephala;Echinorhynchida;Arhythmacanthidae;Breizacanthus ligur
Acanthocephala;Palaeacanthocephala;Polymorphida;Polymorphidae;Corynosoma magdaleni
Acanthocephala;Palaeacanthocephala;Polymorphida;Polymorphidae;Corynosoma semerme
Acanthocephala;Palaeacanthocephala;Polymorphida;Polymorphidae;Corynosoma strumosum
Acanthocephala;Palaeacanthocephala;Echinorhynchida;Arhythmacanthidae;Euzetacanthus simplex
Acanthocephala;Eoacanthocephala;Neoechinorhynchida;Neoechinorhynchidae;Floridosentis mugilis
Acanthocephala;Palaeacanthocephala;Echinorhynchida;Isthmosacanthidae;Golvanacanthus blennii
Acanthocephala;Palaeacanthocephala;Echinorhynchida;Illiosentidae;Leptorhynchoides plagicephalus
Acanthocephala;Eoacanthocephala;Neoechinorhynchida;Neoechinorhynchidae;Neoechinorhynchus (Neoechinorhynchus) agilis
Acanthocephala;Eoacanthocephala;Neoechinorhynchida;Neoechinorhynchidae;Neoechinorhynchus (Neoechinorhynchus) rutili
Acanthocephala;Palaeacanthocephala;Echinorhynchida;Cavisomatidae;Neorhadinorhynchus atlanticus
Acanthocephala;Palaeacanthocephala;Echinorhynchida;Cavisomatidae;Neorhadinorhynchus myctophumi
Acanthocephala;Palaeacanthocephala;Echinorhynchida;Arhythmacanthidae;Paracanthocephaloides chabanaudi
Acanthocephala;Palaeacanthocephala;Polymorphida;Plagiorhynchidae;Plagiorhynchus (Plagiorhynchus) charadrii
Acanthocephala;Palaeacanthocephala;Polymorphida;Plagiorhynchidae;Plagiorhynchus (Plagiorhynchus) charadriicola
Acanthocephala;Palaeacanthocephala;Polymorphida;Plagiorhynchidae;Plagiorhynchus (Plagiorhynchus) crassicollis
Acanthocephala;Palaeacanthocephala;Polymorphida;Plagiorhynchidae;Plagiorhynchus (Plagiorhynchus) ponticus
Acanthocephala;Palaeacanthocephala;Polymorphida;Polymorphidae;Polymorphus contortus
Acanthocephala;Palaeacanthocephala;Polymorphida;Polymorphidae;Polymorphus minutus
Acanthocephala;Palaeacanthocephala;Echinorhynchida;Pomphorhynchidae;Pomphorhynchus laevis
Acanthocephala;Palaeacanthocephala;Echinorhynchida;Pomphorhynchidae;Pomphorhynchus tereticollis
Acanthocephala;Palaeacanthocephala;Echinorhynchida;Rhadinorhynchidae;Rhadinorhynchus cadenati
Acanthocephala;Palaeacanthocephala;Echinorhynchida;Rhadinorhynchidae;Rhadinorhynchus lintoni
Acanthocephala;Palaeacanthocephala;Echinorhynchida;Rhadinorhynchidae;Rhadinorhynchus pristis
Acanthocephala;Palaeacanthocephala;Echinorhynchida;Rhadinorhynchidae;Rhadinorhynchus saltatrix
Acanthocephala;Palaeacanthocephala;Polymorphida;Polymorphidae;Southwellina hispida
Acanthocephala;Palaeacanthocephala;Echinorhynchida;Illiosentidae;Telosentis exiguus
Acanthocephala;Palaeacanthocephala;Echinorhynchida;Illiosentidae;Telosentis molini
Cnidaria;Anthozoa;Actiniaria;Actinernidae;Actinernus michaelsarsi
Cnidaria;Anthozoa;Actiniaria;Actiniidae;Actinia cari
Cnidaria;Anthozoa;Actiniaria;Actiniidae;Actinia equina
Cnidaria;Anthozoa;Actiniaria;Actiniidae;Actinia fragacea
Cnidaria;Anthozoa;Actiniaria;Actiniidae;Actinia prasina
Cnidaria;Anthozoa;Actiniaria;Actiniidae;Actinia striata
Cnidaria;Anthozoa;Actiniaria;Actiniidae;Anemonia viridis
Cnidaria;Anthozoa;Actiniaria;Actiniidae;Anthopleura ballii
Cnidaria;Anthozoa;Actiniaria;Actiniidae;Anthopleura thallia
Cnidaria;Anthozoa;Actiniaria;Actiniidae;Aulactinia stella
Cnidaria;Anthozoa;Actiniaria;Actiniidae;Bolocera maxima
Cnidaria;Anthozoa;Actiniaria;Actiniidae;Bolocera tuediae
Cnidaria;Anthozoa;Actiniaria;Actiniidae;Bunodactis verrucosa
Cnidaria;Anthozoa;Actiniaria;Actiniidae;Condylactis aurantiaca
Cnidaria;Anthozoa;Actiniaria;Actiniidae;Cribrinopsis crassa
Cnidaria;Anthozoa;Actiniaria;Actiniidae;Cribrinopsis similis
Cnidaria;Anthozoa;Actiniaria;Actiniidae;Epiactis arctica
Cnidaria;Anthozoa;Actiniaria;Actiniidae;Epiactis incerta
Cnidaria;Anthozoa;Actiniaria;Actiniidae;Epiactis marsupialis
Cnidaria;Anthozoa;Actiniaria;Actiniidae;Onubactis rocioi
Cnidaria;Anthozoa;Actiniaria;Actiniidae;Paranemonia cinerea
Cnidaria;Anthozoa;Actiniaria;Actiniidae;Paranemonia vouliagmeniensis
Cnidaria;Anthozoa;Actiniaria;Actiniidae;Urticina crassicornis
Cnidaria;Anthozoa;Actiniaria;Actiniidae;Urticina eques
Cnidaria;Anthozoa;Actiniaria;Actiniidae;Urticina felina
Cnidaria;Anthozoa;Actiniaria;Actinoscyphiidae;Actinoscyphia aurelia
Cnidaria;Anthozoa;Actiniaria;Actinoscyphiidae;Actinoscyphia saginata
Cnidaria;Anthozoa;Actiniaria;Actinoscyphiidae;Epiparactis dubia
Cnidaria;Anthozoa;Actiniaria;Actinostolidae;Actinostola callosa
Cnidaria;Anthozoa;Actiniaria;Actinostolidae;Anthosactis ingolfi
Cnidaria;Anthozoa;Actiniaria;Actinostolidae;Anthosactis janmayeni
Cnidaria;Anthozoa;Actiniaria;Actinostolidae;Glandulactis spetsbergensis
Cnidaria;Anthozoa;Actiniaria;Actinostolidae;Parasicyonis ingolfi
Cnidaria;Anthozoa;Actiniaria;Actinostolidae;Parasicyonis sarsii
Cnidaria;Anthozoa;Actiniaria;Actinostolidae;Pycnanthus densus
Cnidaria;Anthozoa;Actiniaria;Actinostolidae;Pycnanthus laevis
Cnidaria;Anthozoa;Actiniaria;Sicyonidae;Sicyonis gossei
Cnidaria;Anthozoa;Actiniaria;Sicyonidae;Sicyonis ingolfi
Cnidaria;Anthozoa;Actiniaria;Sicyonidae;Sicyonis tuberculata
Cnidaria;Anthozoa;Actiniaria;Sicyonidae;Sicyonis variabilis
Cnidaria;Anthozoa;Actiniaria;Actinostolidae;Stomphia coccinea
Cnidaria;Anthozoa;Actiniaria;Actinostolidae;Stomphia polaris
Cnidaria;Anthozoa;Actiniaria;Anthosactinidae;Tealidium jungerseni
Cnidaria;Anthozoa;Actiniaria;Aiptasiidae;Aiptasia mutabilis
Cnidaria;Anthozoa;Actiniaria;Aliciidae;Alicia mirabilis
Cnidaria;Anthozoa;Actiniaria;Andresiidae;Andresia partenopea
Cnidaria;Anthozoa;Actiniaria;Andvakiidae;Andvakia mirabilis
Cnidaria;Anthozoa;Actiniaria;Andvakiidae;Andvakia parva
Cnidaria;Anthozoa;Actiniaria;Bathyphelliidae;Bathyphellia margaritacea
Cnidaria;Anthozoa;Actiniaria;Bathyphelliidae;Daontesia porcupina
Cnidaria;Anthozoa;Actiniaria;Bathyphelliidae;Daontesia praelonga
Cnidaria;Anthozoa;Actiniaria;Boloceroididae;Bunodeopsis strumosa
Cnidaria;Anthozoa;Actiniaria;Condylanthidae;Segonzactis platypus
Cnidaria;Anthozoa;Actiniaria;Diadumenidae;Diadumene cincta
Cnidaria;Anthozoa;Actiniaria;Edwardsiidae;Edwardsia allmanni
